file,iso,num_tokens,H_ML,H_MM,H_Jeff,H_Lap,H_SG,H_minmax,H_CS,H_NSB,H_shrink,corpus
cat-x-udhr.csv,cat,1421,7.4567880701,7.7040056932,7.7904022848,8.0144835507,7.4584830334,7.5184585337,7.9359158544,7.5234921658,7.57185815,UDHR
amr-x-udhr.csv,amr,1084,7.4265705718,7.6734524261,7.6896756942,7.8640636812,7.428335944,7.482320922,7.8304618252,8.0389440019,7.5788097382,UDHR
nba-x-udhr.csv,nba,1481,7.4752885932,7.7071329009,7.7824189016,7.9925496101,7.4768686002,7.5339961869,7.9251464957,7.530492339,7.5823869721,UDHR
hna-x-udhr.csv,hna,1770,7.4723969386,7.6859484079,7.7927168199,8.0165396492,7.4738767604,7.5326449419,7.913306105,7.5510507894,7.5885169412,UDHR
cos-x-udhr.csv,cos,1556,7.4682758289,7.6819912575,7.7556219104,7.9555049684,7.4697878973,7.5258498894,7.8638933219,7.520285521,7.5903131809,UDHR
nld-x-udhr.csv,nld,1514,7.4793765535,7.7156964809,7.8020877726,8.0220631098,7.480973149,7.5393976505,7.9696697771,7.5441566776,7.5940352975,UDHR
mcf-x-udhr.csv,mcf,2040,7.5035597316,7.6959190704,7.8040209553,8.0193845396,7.5048784618,7.5612795172,7.876074947,7.5809765,7.6005722227,UDHR
guc-x-udhr.csv,guc,854,7.4398217498,7.7557280409,7.7462893742,7.9350829648,7.4419475901,7.4992691669,8.0049816574,8.0919162217,7.6057764966,UDHR
huu-x-udhr.csv,huu,982,7.4274767939,7.6779650877,7.6687187475,7.8270909463,7.4292462284,7.4805338222,7.8243079216,7.9698440101,7.6190239125,UDHR
oci-x-udhr-6.csv,oci,1513,7.5175136642,7.7663857102,7.8585221393,8.0877275235,7.5191297911,7.5782697291,8.0231293002,7.5888844402,7.6212604588,UDHR
fur-x-udhr.csv,fur,1532,7.5196415769,7.752714046,7.8325884505,8.0460669239,7.5211923153,7.5782726659,7.9800989361,7.5789558302,7.6347744131,UDHR
ydd-x-udhr.csv,ydd,1387,7.5076027197,7.7551596193,7.8268928234,8.0405731542,7.5092653447,7.5673280925,7.9869565092,7.5626765272,7.6416533157,UDHR
cni-x-udhr.csv,cni,975,7.5184278373,7.8299019974,7.8393722401,8.039770956,7.5203920375,7.5773131763,8.149900265,8.2213416017,7.6544573031,UDHR
nhn-x-udhr.csv,nhn,1812,7.534534513,7.7443303978,7.8427525736,8.0584805235,7.5359490528,7.5928014495,7.9397254935,7.6062282038,7.6545819107,UDHR
hat-x-udhr-kreyol.csv,hat,1556,7.5280212002,7.749154084,7.8190356787,8.0200224846,7.5295071683,7.5846265269,7.9515994351,7.5777011522,7.6560283268,UDHR
mxi-x-udhr.csv,mxi,1474,7.5380468343,7.7846948331,7.8650580664,8.0847333083,7.5396521096,7.5975670917,8.0251226935,7.5997567687,7.6584241236,UDHR
nya-x-udhr-chechewa.csv,nya,1141,7.5508540637,7.8245994417,7.8457689097,8.0376193707,7.5525690737,7.6065836062,8.0638590356,8.2292421955,7.6584264812,UDHR
plt-x-udhr.csv,plt,1215,7.55492301,7.8309942833,7.8749695256,8.0829132992,7.5566576715,7.6131677737,8.0958061974,8.3005754407,7.6638689539,UDHR
kbp-x-udhr.csv,kbp,1055,7.5324387387,7.8189265217,7.833328644,8.0257410734,7.5342638788,7.5893898827,8.0799435559,8.2083776512,7.6708123,UDHR
kng-x-udhr-1.csv,kng,1378,7.5882537887,7.8531317606,7.9189568789,8.1367273371,7.589889143,7.6468463952,8.0986729941,8.3797877122,7.6911754543,UDHR
top-x-udhr.csv,top,1199,7.5487952442,7.8345667806,7.8894540603,8.1080608597,7.5506152099,7.6094937718,8.1233999313,8.3355665034,7.6982533961,UDHR
bul-x-udhr.csv,bul,1384,7.5953223935,7.8689549428,7.9415763183,8.1681375696,7.5969788797,7.6548362219,8.1576432322,8.4212816489,7.6990324305,UDHR
ctd-x-udhr.csv,ctd,1659,7.6086252855,7.8503788849,7.9391829962,8.1636998044,7.6100879444,7.6662883929,8.087837867,7.6758695244,7.6991727823,UDHR
fry-x-udhr.csv,fry,1526,7.5720232779,7.8060121525,7.8779585351,8.0858615307,7.5735423092,7.6293269118,8.0244107163,7.6252597422,7.7048365151,UDHR
bre-x-udhr.csv,bre,1447,7.5684440463,7.8077300241,7.8704017447,8.0742813226,7.5699955643,7.6253951485,8.0299718529,7.6169822672,7.7062012159,UDHR
tzo-x-udhr.csv,tzo,1692,7.6152382281,7.8446028652,7.9264856582,8.1401280178,7.6166529515,7.6715424002,8.0442207026,7.6754649995,7.7083258431,UDHR
kqn-x-udhr.csv,kqn,795,7.4900712028,7.7876837647,7.7305875763,7.8796990313,7.4919642598,7.5409782593,7.9713999082,7.9785817937,7.7104609135,UDHR
lus-x-udhr.csv,lus,1710,7.6371684563,7.8641187288,7.9381448952,8.1459249855,7.6385321427,7.6917499642,8.0812057422,7.7056006017,7.71826502,UDHR
por-x-udhr-brasil.csv,por,1360,7.5933742831,7.8447851101,7.8947906688,8.0955553973,7.5949546111,7.6495736066,8.0674327962,8.3172683057,7.7243621333,UDHR
zlm-x-udhr-arab.csv,zlm,1315,7.5823789625,7.8281308174,7.8665915548,8.0564376777,7.5839525716,7.6373456678,8.0340502236,8.261599008,7.7244823817,UDHR
wol-x-udhr.csv,wol,1438,7.5908089794,7.8300876771,7.8875213465,8.0873894787,7.5923450998,7.647000083,8.0313273862,7.7725698925,7.7256320474,UDHR
cjk-x-udhr-2.csv,cjk,1079,7.5942369514,7.865661505,7.8634225542,8.0372060253,7.5959124797,7.6470752087,8.0619247424,8.1954808738,7.7367193977,UDHR
suk-x-udhr.csv,suk,1087,7.5979862996,7.8906397095,7.9043552793,8.099159356,7.5997581203,7.6541509579,8.1490274245,8.2823211877,7.7371261476,UDHR
min-x-udhr.csv,min,1232,7.5863449681,7.8427980638,7.8715021129,8.059389018,7.5879721047,7.6413043527,8.0430736103,8.252835873,7.7391150973,UDHR
nno-x-udhr.csv,nno,1362,7.6029264002,7.8507903059,7.8979590298,8.094692127,7.6044918982,7.6586198246,8.0583250858,8.3106022455,7.7432092581,UDHR
urd-x-udhr.csv,urd,1677,7.614276028,7.8276262786,7.8935820487,8.0878880136,7.6156422815,7.6683473655,7.9942947249,7.6599815048,7.7435439481,UDHR
zyb-x-udhr.csv,zyb,1151,7.6060804199,7.8924886013,7.9186706387,8.118944795,7.6078175824,7.6627999696,8.1677919731,8.3153565725,7.7448419039,UDHR
sus-x-udhr.csv,sus,1191,7.581987543,7.8315216978,7.8459522096,8.0204860488,7.5835850948,7.6349749014,8.0068303018,8.1938978155,7.7450232016,UDHR
njo-x-udhr.csv,njo,947,7.5441404617,7.8214060345,7.7962406357,7.9568451228,7.5459023116,7.5960345469,8.0182884218,8.0869239865,7.7489034801,UDHR
acu-x-udhr-1.csv,acu,800,7.5695541708,7.8950622394,7.8338799936,7.9945052856,7.5714678159,7.6212746075,8.1686693416,8.1008015629,7.7516887016,UDHR
hnj-x-udhr.csv,hnj,2201,7.6351350731,7.7734397772,7.8034869544,7.9322068764,7.6360536099,7.6768211988,7.8610171343,7.6463084173,7.7521757345,UDHR
fuc-x-udhr.csv,fuc,1295,7.6550882494,7.9413991571,7.9926804854,8.2098770368,7.6567534221,7.7128963754,8.2206294717,8.4366027762,7.7606050122,UDHR
mkd-x-udhr.csv,mkd,1380,7.6562804457,7.9327969953,7.9927004113,8.2122239433,7.65788021,7.7136767882,8.2261919827,8.451471497,7.7610693733,UDHR
oss-x-udhr.csv,oss,882,7.5916122214,7.908939702,7.8709417719,8.0430566005,7.5934799369,7.6447372042,8.1999667069,8.17332058,7.7641285088,UDHR
ido-x-udhr.csv,ido,1200,7.6349316672,7.9024313727,7.9207939243,8.1069359777,7.6365480321,7.6888080331,8.1049681142,8.2902549047,7.7775886997,UDHR
bug-x-udhr.csv,bug,1292,7.6445555852,7.9231565239,7.9707318931,8.1821367022,7.6462054598,7.7017503359,8.2163715816,8.4037234565,7.7779520173,UDHR
nob-x-udhr.csv,nob,1275,7.6395489411,7.9099835409,7.9491545503,8.1508174686,7.6411788387,7.6956332417,8.1580783906,8.3597741683,7.7788256555,UDHR
snn-x-udhr.csv,snn,1016,7.5948785634,7.8866835151,7.8845001308,8.0670637077,7.5966831732,7.6500651317,8.1142730616,8.2263961378,7.786333773,UDHR
hni-x-udhr.csv,hni,1425,7.653929017,7.897921652,7.9437589028,8.1377706795,7.6554192907,7.7081901543,8.0719332683,8.3517306932,7.7882460869,UDHR
fra-x-udhr.csv,fra,1528,7.6718663547,7.9215998876,7.9879827879,8.1992799793,7.6733491587,7.7278736687,8.140629877,8.3518949613,7.7885903052,UDHR
mad-x-udhr.csv,mad,1199,7.6492312516,7.9241735509,7.9459276634,8.137739895,7.6508715459,7.7038994435,8.153114927,8.3260048811,7.7988368522,UDHR
gle-x-udhr.csv,gle,1567,7.6817677779,7.9358736052,8.0127534787,8.233237996,7.6832586013,7.7388307914,8.1845048834,7.7418155076,7.804075327,UDHR
aii-x-udhr.csv,aii,909,7.63449463,7.9590613361,7.9276572975,8.1067869349,7.6363634204,7.6884965557,8.2461885043,8.2439418752,7.8063767049,UDHR
ast-x-udhr.csv,ast,1494,7.6962421748,7.9637298096,8.0326819999,8.2541790501,7.6977623533,7.7530474842,8.2318425257,8.5029004602,7.8079226693,UDHR
pnb-x-udhr.csv,pnb,1671,7.6803487259,7.9013720236,7.9617642706,8.155951841,7.6816882732,7.7332856893,8.1021449692,7.7223348505,7.8091652041,UDHR
oci-x-udhr-5.csv,oci,1355,7.6885499978,7.9494062967,7.9872818249,8.1839390781,7.6900751213,7.7426930964,8.1895399798,8.3911102514,7.8161980785,UDHR
eml-x-udhr.csv,eml,1580,7.6970820526,7.9408792525,8.0047535757,8.2120277102,7.6985054932,7.7517806942,8.1587748462,8.4300575878,7.8176483938,UDHR
glg-x-udhr.csv,glg,1414,7.6924688657,7.9516234204,8.000827037,8.2042533208,7.6939858613,7.7475205143,8.1650431209,8.4244721844,7.8236996903,UDHR
hin-x-udhr.csv,hin,1548,7.6898814775,7.92613677,7.9799649985,8.1763758343,7.6912906943,7.7434351595,8.1195354383,8.399119706,7.824319215,UDHR
ind-x-udhr.csv,ind,1279,7.6836609324,7.9453538562,7.9677090655,8.1540021484,7.685195272,7.7365152211,8.1516931811,8.3417339183,7.8249150759,UDHR
dan-x-udhr.csv,dan,1298,7.6928807547,7.9646364847,7.9983094274,8.1969797985,7.6944537816,7.7475139951,8.221215198,8.3999963034,7.8297245195,UDHR
prv-x-udhr.csv,prv,1429,7.7032851422,7.9612337656,8.0094738392,8.2119311906,7.7047806675,7.7578580267,8.1974972684,8.4317253253,7.8317685186,UDHR
cab-x-udhr.csv,cab,1039,7.6583813878,7.9423382077,7.9246430504,8.0936624936,7.6600421157,7.709740561,8.1233301564,8.2352580977,7.8332428873,UDHR
por-x-udhr-portugal.csv,por,1434,7.7168944511,7.9814891483,8.0344002575,8.2428324873,7.7184073907,7.7722125732,8.2083815495,8.4682429517,7.8423084066,UDHR
cjk-x-udhr-1.csv,cjk,898,7.6730972918,8.0072627356,7.9685047729,8.1470108118,7.6749604777,7.7266051278,8.3043688616,8.2777760885,7.8429206548,UDHR
zlm-x-udhr-latn.csv,zlm,1251,7.6935114441,7.95817852,7.9754034896,8.1593229099,7.6950550192,7.7460739746,8.1648292118,8.3401333098,7.8437603255,UDHR
eve-x-udhr.csv,eve,536,7.6080404674,8.0373499058,7.8522974512,7.9854511123,7.6101689184,7.6547957806,8.5287347111,8.0090168148,7.8457585602,UDHR
cbt-x-udhr.csv,cbt,908,7.6801755192,8.012249598,7.9738971133,8.1519430069,7.6820159682,7.7333377077,8.3215169672,8.2833790586,7.8542762131,UDHR
ewe-x-udhr.csv,ewe,1739,7.7182469545,7.9339460405,7.9943564223,8.1855288855,7.7195386783,7.7703308864,8.1031700401,7.7598809153,7.8557103927,UDHR
pan-x-udhr.csv,pan,1702,7.7284964375,7.9526990452,8.0132098735,8.2087662423,7.7298116197,7.7809667298,8.1523114061,7.7710790818,7.8610853566,UDHR
rmn-x-udhr-1.csv,rmn,1334,7.7359662759,8.0182326969,8.0573052864,8.2648610723,7.7375234249,7.7908535649,8.2985149533,8.4778676852,7.8615443098,UDHR
cym-x-udhr.csv,cym,1345,7.732549725,8.0108986938,8.0506633687,8.2568648975,7.7340969609,7.7873112297,8.2833222076,8.469883579,7.8641767056,UDHR
tsz-x-udhr.csv,tsz,1009,7.6997826358,8.0186339679,8.0064566652,8.1949133253,7.701570018,7.7543017313,8.2927144068,8.3495790009,7.8671273638,UDHR
epo-x-udhr.csv,epo,1215,7.7496789811,8.0423739009,8.0566952486,8.2522085677,7.7512665346,7.8029979485,8.3168477547,8.437175543,7.8774289447,UDHR
vmw-x-udhr.csv,vmw,902,7.6816911824,8.000779498,7.9537294002,8.1197412421,7.6834692758,7.7328273449,8.2303047839,8.2366455183,7.8778437869,UDHR
sey-x-udhr.csv,sey,1035,7.673492571,7.9599407168,7.9427551996,8.1126640309,7.6751689759,7.7252237161,8.15482997,8.2527241532,7.8822144103,UDHR
ban-x-udhr.csv,ban,1273,7.74575544,8.0194481755,8.0366035565,8.2249604986,7.74727579,7.7980208579,8.2205668362,8.4085468725,7.8900031733,UDHR
cof-x-udhr.csv,cof,951,7.6722389904,7.9468213273,7.8911682265,8.0301735031,7.6737800444,7.7176959967,8.1037408974,8.1243610612,7.8904623744,UDHR
ame-x-udhr.csv,ame,1799,7.7740123802,8.0113874397,8.0921095236,8.3079577375,7.7753348698,7.8283397774,8.2316604142,7.8346724923,7.8910256797,UDHR
acu-x-udhr-2.csv,acu,1296,7.7409601513,8.0109088761,8.0329540936,8.2227534257,7.7424768522,7.7935796243,8.2322631358,8.4108410571,7.8941272033,UDHR
tzm-x-udhr-2.csv,tzm,1397,7.7566671771,8.0308515245,8.0763806896,8.2839973912,7.7581854919,7.8114502175,8.2685339296,8.5009646393,7.8957521275,UDHR
prs-x-udhr.csv,prs,1479,7.7842154524,8.042710507,8.0823489991,8.279613263,7.7856191858,7.8363629157,8.2663590621,8.4908111567,7.9004182318,UDHR
roh-x-udhr.csv,roh,1515,7.7715615299,8.0272470866,8.0770518982,8.2794667871,7.7729799887,7.8249026129,8.2418876651,8.5006642727,7.9017105398,UDHR
sun-x-udhr.csv,sun,1383,7.7605224765,8.0223565006,8.0535284998,8.245720892,7.7619856512,7.8130076751,8.2247355628,8.4434765757,7.9086789733,UDHR
cjs-x-udhr.csv,cjs,733,7.7101271466,8.0565314129,7.936423231,8.069989516,7.7118349815,7.7542192265,8.3156109038,8.1235308562,7.9133514841,UDHR
vec-x-udhr.csv,vec,1239,7.7537987443,8.0431528344,8.0662197891,8.2648534992,7.7554022646,7.80817482,8.2893673764,8.4544888709,7.9138595187,UDHR
gyr-x-udhr.csv,gyr,1159,7.7443562007,8.0300322248,8.0309196162,8.2129900847,7.7459487389,7.7964977827,8.2340796101,8.3758411662,7.9180727484,UDHR
ltz-x-udhr.csv,ltz,1578,7.7905530425,8.0424304087,8.0974860137,8.3016756357,7.791938973,7.8437716882,8.2457498024,8.5286475692,7.9228256381,UDHR
fao-x-udhr.csv,fao,1233,7.7901791715,8.0943971038,8.1143310108,8.318508563,7.7917783976,7.8443223819,8.4134317059,8.5108643265,7.9265937901,UDHR
tbz-x-udhr.csv,tbz,1519,7.8117627531,8.0838708039,8.1405498009,8.3550380145,7.8132064043,7.8661608414,8.3343821178,8.586236827,7.9371460676,UDHR
ell-x-udhr-monotonic.csv,ell,1496,7.807385945,8.0841596594,8.1428051519,8.3603462893,7.8088609163,7.8625317588,8.342743479,8.592895181,7.9401063637,UDHR
ita-x-udhr.csv,ita,1417,7.7939719642,8.056141317,8.0893199773,8.2826496014,7.7954113582,7.846248911,8.2367643548,8.4813765079,7.9405934487,UDHR
rmn-x-udhr-2.csv,rmn,1354,7.8167416028,8.1033627003,8.1332593544,8.3364346421,7.8182350761,7.86978977,8.3762664609,8.5385402004,7.9418587252,UDHR
pes-x-udhr.csv,pes,1444,7.8367877802,8.10604423,8.1355966724,8.3311182186,7.8381799542,7.887888446,8.3556429595,8.5321565013,7.9505327997,UDHR
ell-x-udhr-polytonic.csv,ell,1498,7.829875786,8.1110953801,8.1688974363,8.3878550042,7.8313446162,7.8848388371,8.3847293419,8.6199245983,7.9619412291,UDHR
yao-x-udhr.csv,yao,1044,7.7886758617,8.1058200301,8.0819554346,8.2622806623,7.7903364203,7.8402226545,8.3502753722,8.404669614,7.9644829984,UDHR
deu-x-udhr-1901.csv,deu,1279,7.8359199448,8.1263765305,8.139887112,8.3330186747,7.8374264911,7.8878569193,8.3430249188,8.5133880984,7.9868651729,UDHR
deu-x-udhr-1996.csv,deu,1279,7.8359199448,8.1263765305,8.139887112,8.3330186747,7.8374264911,7.8878569193,8.3430249188,8.5133880984,7.9868651729,UDHR
skr-x-udhr.csv,skr,1533,7.8472831935,8.1046720348,8.1453424143,8.3420321889,7.8486448096,7.8987939709,8.3227514471,8.5509447063,7.99685005,UDHR
ckb-x-udhr.csv,ckb,1316,7.8534182183,8.128582698,8.1352758539,8.3169475138,7.8548394673,7.9031139397,8.336448384,8.4869205862,8.0037602524,UDHR
swe-x-udhr.csv,swe,1222,7.8515560784,8.144345252,8.1399061896,8.3225565495,7.8530421385,7.9015943677,8.4035029251,8.48397373,8.0069224679,UDHR
ykg-x-udhr.csv,ykg,694,7.8136450726,8.2242103039,8.0793573366,8.2282983728,7.8154881937,7.8600078872,8.7161938191,8.2829128194,8.012553288,UDHR
que-x-udhr.csv,que,731,7.8043462912,8.1724210177,8.0353577743,8.1689578948,7.8060113956,7.8473045834,8.4936192603,8.2143612881,8.0134375755,UDHR
lun-x-udhr.csv,lun,789,7.8349722146,8.2015886351,8.0860892058,8.2319464565,7.8366525321,7.8800928059,8.5026216903,8.2968096144,8.0179299958,UDHR
nav-x-udhr.csv,nav,1158,7.9164035231,8.2907816404,8.301215884,8.5291451324,7.9181070342,7.972348734,8.8070029771,8.7233195701,8.0291650924,UDHR
dyo-x-udhr.csv,dyo,871,7.8638564084,8.2208033445,8.1306404241,8.2878276109,7.865504547,7.9104580767,8.5278537717,8.3749492505,8.0313754899,UDHR
vie-x-udhr.csv,vie,1962,7.8823563338,8.0558915171,8.0700929142,8.2059926778,7.88330021,7.922758993,8.1358121908,8.3655033553,8.0330810145,UDHR
gax-x-udhr.csv,gax,1103,7.860635926,8.163431848,8.1292643058,8.2969423474,7.8621309678,7.9083691455,8.3937174385,8.4270249865,8.0337183289,UDHR
jav-x-udhr.csv,jav,1459,7.9086362909,8.1815518709,8.2054046703,8.3979036577,7.9099929897,7.9586859217,8.3877191444,8.5892512629,8.0464248328,UDHR
ron-x-udhr-1953.csv,ron,1446,7.9139658448,8.2003098813,8.2306829552,8.4338008812,7.9153674312,7.9654645241,8.4574383925,8.6353840274,8.0485749325,UDHR
ron-x-udhr-1993.csv,ron,1446,7.9139658448,8.2003098813,8.2306829552,8.4338008812,7.9153674312,7.9654645241,8.4574383925,8.6353840274,8.0485749325,UDHR
ron-x-udhr-2006.csv,ron,1438,7.9291927547,8.2181330689,8.2448736252,8.4468214412,7.930586916,7.9802763187,8.4790302485,8.6449291911,8.0629208071,UDHR
rup-x-udhr.csv,rup,1188,7.9351210576,8.2551127607,8.2405849085,8.4288364384,7.9366264119,7.9851117704,8.5504272271,8.5841896635,8.0944865055,UDHR
som-x-udhr.csv,som,1500,7.9434493416,8.2180422977,8.2467689782,8.443031334,7.9447916205,7.9936820599,8.4459723874,8.6390050851,8.1014257896,UDHR
ndo-x-udhr.csv,ndo,1092,7.9674032969,8.3109021161,8.2708389481,8.4535071033,7.968939448,8.0162649352,8.6374547002,8.5882829266,8.1179227376,UDHR
ojb-x-udhr.csv,ojb,721,7.8830961131,8.2832889122,8.1347798313,8.2756227934,7.8848203148,7.9272906912,8.6497202463,8.3191272729,8.1216027459,UDHR
mzi-x-udhr.csv,mzi,963,7.9599264178,8.3299634636,8.2592040887,8.4344413572,7.9615466067,8.0082308559,8.7060147437,8.5449595454,8.1232468463,UDHR
azj-x-udhr-cyrl.csv,azj,1172,8.013994576,8.3512799354,8.3195824165,8.5049813145,8.0154566079,8.0622301127,8.6397573598,8.6479539359,8.1327704758,UDHR
azj-x-udhr-latn.csv,azj,1172,8.013994576,8.3512799354,8.3195824165,8.5049813145,8.0154566079,8.0622301127,8.6397573598,8.6479539359,8.1327704758,UDHR
mlt-x-udhr.csv,mlt,1196,8.0208606996,8.3483621241,8.3162622208,8.4972063702,8.0222790627,8.068138077,8.6247302022,8.6380291701,8.1586137055,UDHR
bos-x-udhr-cyrl.csv,bos,1213,8.0212135775,8.3649389417,8.348968537,8.5472454174,8.0227029502,8.071254806,8.7284456758,8.7079884707,8.160289997,UDHR
bos-x-udhr-latn.csv,bos,1213,8.0212135775,8.3649389417,8.348968537,8.5472454174,8.0227029502,8.071254806,8.7284456758,8.7079884707,8.160289997,UDHR
srp-x-udhr-cyrl.csv,srp,1190,8.027075887,8.3713829387,8.3467039817,8.5398775666,8.0285546128,8.0762692267,8.7418697226,8.6922506891,8.1665398618,UDHR
srp-x-udhr-latn.csv,srp,1191,8.0274015448,8.3714195059,8.3468283937,8.5399196841,8.0288791613,8.0765787403,8.7401321795,8.6922815387,8.1669626568,UDHR
hun-x-udhr.csv,hun,1196,8.0559896971,8.4118383903,8.3863945935,8.5844483839,8.0574688315,8.1053462278,8.8137985958,8.7399480925,8.1785046674,UDHR
tgk-x-udhr.csv,tgk,1341,8.0226414493,8.3244132308,8.3167089977,8.5015802511,8.0239877714,8.0702249795,8.5918686063,8.6621809472,8.1793945115,UDHR
hye-x-udhr.csv,hye,1097,8.0067411379,8.3420986907,8.2915641706,8.4634071845,8.0082088403,8.0535066471,8.6119674386,8.5831705115,8.1878330837,UDHR
amc-x-udhr.csv,amc,1275,8.064406561,8.4055615059,8.3943703946,8.5946264564,8.0658414457,8.1138745883,8.7535867777,8.7601834652,8.1894250004,UDHR
mai-x-udhr.csv,mai,1121,8.0128696868,8.3294646734,8.2735611718,8.433324902,8.0142494706,8.0572958618,8.5441240089,8.5423828506,8.1911079534,UDHR
vep-x-udhr.csv,vep,1045,8.0447028991,8.4098635099,8.3432262793,8.5193145768,8.0462063557,8.0914707373,8.7763259349,8.6343369874,8.1931075138,UDHR
kjh-x-udhr.csv,kjh,1225,8.0483174824,8.3751320733,8.3459500225,8.5281614298,8.0497159636,8.0955093833,8.657838776,8.6706979975,8.194182993,UDHR
npi-x-udhr.csv,npi,1103,8.0426244422,8.3885834978,8.3330511618,8.5074456187,8.044071909,8.0889070272,8.7272439159,8.6282676012,8.1968738118,UDHR
pol-x-udhr.csv,pol,1204,8.0475452875,8.3818575105,8.3506853496,8.5352444663,8.0489665672,8.0950952705,8.7141524396,8.6782793508,8.1977351338,UDHR
pcd-x-udhr.csv,pcd,1583,8.0430063524,8.3100370833,8.328174417,8.5135378817,8.0442328728,8.0901764021,8.4844402252,8.6947076211,8.2032854673,UDHR
lav-x-udhr.csv,lav,1089,8.0773064854,8.4522217256,8.395660402,8.582740125,8.0788091071,8.1250857535,8.8872603239,8.7119929167,8.2089169313,UDHR
tir-x-udhr.csv,tir,1073,8.0422486436,8.4019139963,8.3454385228,8.5249367936,8.0437550141,8.0897433073,8.7525512863,8.6468345585,8.2091970475,UDHR
umb-x-udhr.csv,umb,859,8.0499608754,8.4522023914,8.322443923,8.4769511704,8.051510883,8.0935327235,8.8988433069,8.543803674,8.2155116926,UDHR
umb-x-udhr-variant.csv,umb,1116,8.0377527992,8.3641690159,8.3057002913,8.4685977927,8.0391410936,8.082368077,8.6038846711,8.578444758,8.2159348918,UDHR
isl-x-udhr.csv,isl,1257,8.0809785533,8.401194875,8.3699910252,8.5476872805,8.0823257147,8.1270340817,8.6657376115,8.6855681928,8.2335312137,UDHR
guj-x-udhr.csv,guj,1214,8.0933536745,8.4284772343,8.3907372058,8.5709702497,8.0947366191,8.1398068263,8.7099432649,8.7055297677,8.2429235238,UDHR
hrv-x-udhr.csv,hrv,1165,8.1059066731,8.467509207,8.4254809966,8.6149886339,8.107360549,8.153754272,8.8383185701,8.7524880435,8.2497212707,UDHR
rus-x-udhr.csv,rus,1251,8.1229496698,8.4689197036,8.4379989717,8.6281951098,8.1243306811,8.1700980734,8.8325842038,8.7754088841,8.2578301774,UDHR
ace-x-udhr.csv,ace,1428,8.1195006192,8.3968254012,8.3690125099,8.5291566557,8.1206541286,8.1615698728,8.5766573311,8.6614565027,8.2732970005,UDHR
toi-x-udhr.csv,toi,996,8.0933968646,8.4497251578,8.3497097165,8.5005750883,8.0947852579,8.1354815376,8.748738299,8.5778609149,8.2824547504,UDHR
qwh-x-udhr.csv,qwh,1011,8.0809254595,8.4398154721,8.3530951208,8.5127560661,8.0823701122,8.1250577875,8.740276328,8.6016310241,8.2891417064,UDHR
